Date,^GSPC,log_ret,ewma200,ewma50,ewma20,ewma10,mom200,mom50,mom20,mom10,momrev200,momrev50,momrev20,momrev10,vola200,vola50,vola20,vola10
2002-01-02 00:00:00-05:00,1154.6700439453125,,1154.6700439453125,1154.6700439453125,1154.6700439453125,1154.6700439453125,,,,,,,,,,,,
2002-01-03 00:00:00-05:00,1165.27001953125,0.00913820966062987,1154.7755163392026,1155.0857292624082,1155.6795654296875,1156.5973122336648,,,,,,,,,,,,
2002-01-04 00:00:00-05:00,1172.510009765625,0.0061939218320632905,1154.951978960361,1155.7690343801814,1157.282464890253,1159.4905299667485,,,,,,,,,,,,
2002-01-07 00:00:00-05:00,1164.8900146484375,-0.006520083881542553,1155.0508648876057,1156.1267198808973,1158.0069934386515,1160.472254454328,,,,,,,,,,,,
2002-01-08 00:00:00-05:00,1160.7099609375,-0.0035948213418453357,1155.1071743010375,1156.3064548242935,1158.2644189147322,1160.5154738149047,,,,,,,,,,,,
2002-01-09 00:00:00-05:00,1155.1400146484375,-0.004810291761541906,1155.1075010706634,1156.2607120722994,1157.9668566036567,1159.5381176028197,,,,,,,,,,,,
2002-01-10 00:00:00-05:00,1156.550048828125,0.001219916438481459,1155.121854779693,1156.2720586117437,1157.8319225297967,1158.9948323710569,,,,,,,,,,,,
2002-01-11 00:00:00-05:00,1145.5999755859375,-0.009512981955861711,1155.0271097130885,1155.8535455519082,1156.6669752018101,1156.5594038646716,,,,,,,,,,,,
2002-01-14 00:00:00-05:00,1138.4100341796875,-0.0062959138754960075,1154.8617656779304,1155.1694862824095,1154.928218913989,1153.2595184674017,,,,,,,,,,,,
2002-01-15 00:00:00-05:00,1146.18994140625,0.006810765458505635,1154.775478869257,1154.817347267658,1154.09600200849,1151.9741408199195,,,,,,,,,,,,
2002-01-16 00:00:00-05:00,1127.5699462890625,-0.016378520405579702,1154.5047770525387,1153.7488217390858,1151.569710987592,1147.5370145415818,,,,0.9765300071666764,,,,1.0240340723388726,,,,0.02561044482093619
2002-01-17 00:00:00-05:00,1138.8800048828125,0.009980500536555895,1154.3493066826907,1153.165730881977,1150.3611675490417,1145.9630127854418,,,,0.9773528759805789,,,,1.0231719009336309,,,,0.026041394681052963
2002-01-18 00:00:00-05:00,1127.5799560546875,-0.009971623285766815,1154.0829449848995,1152.16236716326,1148.1915283591034,1142.6206388343955,,,,0.9616804519051239,,,,1.0398464458947498,,,,0.025192866224012837
2002-01-22 00:00:00-05:00,1119.31005859375,-0.007361227964756903,1153.736946115336,1150.8740413370047,1145.4409121909744,1138.3823515179145,,,,0.9608718801933902,,,,1.040721474541158,,,,0.025303593839244222
2002-01-23 00:00:00-05:00,1128.1800537109375,0.007893286045234099,1153.4826486784764,1149.9840810379433,1143.7970209071614,1136.5273882802821,,,,0.9719741293507224,,,,1.0288339676982956,,,,0.027970936443660124
2002-01-24 00:00:00-05:00,1132.1500244140625,0.003512738978946531,1153.2703837604226,1149.2847062683793,1142.6877831459137,1135.7315039409696,,,,0.9800976592076832,,,,1.020306487425351,,,,0.02855262873044147
2002-01-25 00:00:00-05:00,1133.280029296875,0.0009976074738467559,1153.0714747607853,1148.6570718773398,1141.7918065888623,1135.2857812784068,,,,0.9798797989288675,,,,1.0205333359184734,,,,0.028525536532334018
2002-01-28 00:00:00-05:00,1133.06005859375,-0.00019411976604137167,1152.8723561919592,1148.0454242975911,1140.9602115417088,1134.881104426651,,,,0.9890538431743823,,,,1.0110673012406342,,,,0.027306373107851212
2002-01-29 00:00:00-05:00,1100.6400146484375,-0.02903014700394928,1152.3526314004814,1146.1863886250753,1137.1201927899685,1128.655451739703,,,,0.9668221305177916,,,,1.034316415020868,,,,0.039050617873886875
2002-01-30 00:00:00-05:00,1113.5699462890625,0.011679180242276892,1151.9667340361889,1144.9073124550357,1134.8773121708346,1125.9126325668592,,,,0.9715404978365398,,,,1.0292931712335562,,,,0.04072884649143075
2002-01-31 00:00:00-05:00,1130.199951171875,0.014823542663659693,1151.7501491320663,1144.3305531890294,1134.4318492185528,1126.6921450404984,,,0.9788077183592403,1.002332453868133,,,1.02165111823626,0.9976729738130978,,,0.04758999659782937,0.04119405131502395
2002-02-01 00:00:00-05:00,1122.199951171875,-0.007103564186859824,1151.4561173115671,1143.4626864432587,1133.2669065474406,1125.8753825189303,,,0.9630385510332612,0.9853539849330712,,,1.038380030505614,1.0148637091754629,,,0.0466853002301943,0.0402337456828137
2002-02-04 00:00:00-05:00,1094.43994140625,-0.025048237435489954,1150.888792178181,1141.540225853572,1129.5691003435177,1120.1598477711702,,,0.9334162883820663,0.9706096100143605,,,1.0713333508817875,1.030280341017028,,,0.05122831857449051,0.046159630057022775
2002-02-05 00:00:00-05:00,1090.02001953125,-0.0040467007733509764,1150.2831327488582,1139.519825605638,1125.8025212185398,1114.6798790002756,,,0.9357278419630173,0.973832059456967,,,1.0686868073756888,1.0268711019409495,,,0.05113166289241545,0.045928747911394965
2002-02-06 00:00:00-05:00,1083.510009765625,-0.005990282300850029,1149.6187235649454,1137.3233622393632,1121.774662984929,1109.0126300485208,,,0.9334890250192038,0.960405217413321,,,1.0712498735370006,1.0412271631481975,,,0.05120120515447119,0.04446197599118667
2002-02-07 00:00:00-05:00,1080.1700439453125,-0.00308730347398157,1148.9276919269391,1135.0820556395965,1117.8123183144892,1103.768523484301,,,0.9350988020911545,0.9540873741572793,,,1.0694057117426603,1.0481220348223077,,,0.05118169894990577,0.04369958441581132
2002-02-08 00:00:00-05:00,1096.219970703125,0.014749394743924532,1148.403236989389,1133.5580523087544,1115.755904256264,1102.396059342269,,,0.947836171736684,0.9672984102466331,,,1.055034646090514,1.0338071368741617,,,0.05415648937917366,0.04767474800400439
2002-02-11 00:00:00-05:00,1111.93994140625,0.014238313259156418,1148.0404181278652,1132.7102832537544,1115.3924792229293,1104.131310626629,,,0.9706179862979907,0.9813601079419282,,,1.0302714498564718,1.0189939369933863,,,0.05617219640203536,0.05080929922302151
2002-02-12 00:00:00-05:00,1107.5,-0.004000961905916361,1147.637030882812,1131.7216446947837,1114.6408145350313,1104.7437996036056,,,0.9728480659414069,1.006232723924501,,,1.0279097374082957,0.9938058823010723,,,0.056012214530384685,0.04120716629640127
2002-02-13 00:00:00-05:00,1118.510009765625,0.009892228247223758,1147.3472097771685,1131.2035413642284,1115.0093093188973,1107.2467469057908,,,0.9758504846006023,1.0044362399443565,,,1.0247471470071376,0.9955833533598885,,,0.056568329468932366,0.04071010944930041
2002-02-14 00:00:00-05:00,1116.47998046875,-0.0018165896617011541,1147.0400731671346,1130.6261468193077,1115.1493732379308,1108.9255166445107,,,0.9901647202847055,0.9878605810512564,,,1.0099329732859665,1.0122885953560625,,,0.05428983257373781,0.03744901961438504
2002-02-15 00:00:00-05:00,1104.1800537109375,-0.01107783483637569,1146.6136053118491,1129.5890451287833,1114.104676140122,1108.0627052020427,,,0.9695315125183487,0.9839423469568681,,,1.0314259898603086,1.0163197092723928,,,0.054096774861878534,0.03834284473590622
2002-02-19 00:00:00-05:00,1083.3399658203125,-0.019054196735832064,1145.984016859197,1127.7753557441374,1111.1747037287114,1103.5676616780918,,,0.9607655403975367,0.9898578485981834,,,1.0408366640483684,1.010246068580635,,,0.05630311677923936,0.03455459457461961
2002-02-20 00:00:00-05:00,1097.97998046875,0.013423280246381113,1145.5063647558095,1126.6069096549065,1109.918063418239,1102.5517196400297,,,0.9809435482498942,1.0073025823332338,,,1.019426654861133,0.992750358768744,,,0.05803017028817868,0.037171138924801166
2002-02-21 00:00:00-05:00,1080.949951171875,-0.015631871250006663,1144.86401238184,1124.8164406947876,1107.1591955852518,1098.6241253730923,,,0.9581360241357681,0.9976372543209787,,,1.0436931446158628,1.0023683414675904,,,0.059011525629885736,0.04023169890423228
2002-02-22 00:00:00-05:00,1089.8399658203125,0.00819062616671008,1144.316509430979,1123.444814229122,1105.509745131448,1097.027005454405,,,0.9626285760002105,1.0089522218554412,,,1.038822267416027,0.9911272093350683,,,0.059664855821443735,0.040918646434563645
2002-02-25 00:00:00-05:00,1109.4300537109375,0.01781555321704918,1143.9693805183417,1122.8952157774283,1105.8831078533042,1099.2821051374108,,,0.978954914081796,1.0120505768557924,,,1.0214975027097577,0.9880929104420544,,,0.06281310959418894,0.04216825903196442
2002-02-26 00:00:00-05:00,1109.3800048828125,-4.5113215472967824e-05,1143.625207626446,1122.365207507051,1106.2161456656384,1101.118086909302,,,0.9791007956450897,0.9976977744677469,,,1.0213453042300316,1.0023075380051651,,,0.06281545715690993,0.03960128567925173
2002-02-27 00:00:00-05:00,1109.8900146484375,0.000459619397472878,1143.2895340644757,1121.8759842576935,1106.5660379497144,1102.712982861872,,,1.0084042010801821,1.0021580267705983,,,0.9916658408689892,0.9978466202804838,,,0.05548595343782719,0.03937999690551403
2002-02-28 00:00:00-05:00,1106.72998046875,-0.002851220621873709,1142.925757411782,1121.282023324794,1106.581651522956,1103.4433460631226,,,0.9938576235438946,0.9894681056101202,,,1.0061803384213153,1.010643995829846,,,0.05427111929566622,0.037936111287307964
2002-03-01 00:00:00-05:00,1131.780029296875,0.022381936598485058,1142.8148546444695,1121.693709833503,1108.9814970252341,1108.595470287441,,,1.0013980518432704,1.0137038272927217,,,0.9986038999769402,0.9864814288712708,,,0.05694966235455303,0.044541734267614964
2002-03-04 00:00:00-05:00,1153.8399658203125,0.019303840181350153,1142.9245572432342,1122.9543473231818,1113.253732148575,1116.8217422025086,,,1.0281946319953026,1.0449744694649008,,,0.9725785069111007,0.956961178689915,,,0.05951312635208971,0.04546648378686431
